id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
283,1627.9028859999999,136.35950000002595,1780,1784,0.47358295187261035,0.43054231646364455,1.4632536579222448,0.8387225094400166,3d gaze,-1.2376863233988262,0.8821187159571316,19.035205992013353,1627.9028859999999 1627.9069774999998 1627.9108979999999 1627.915172 1627.9190384999997 1627.9226869999998 1627.9271064999998 1627.9311825 1627.934795 1627.938752 1627.9427889999997 1627.94713 1627.9513055 1627.9550755 1627.9589065 1627.963123 1627.9670589999998 1627.9707114999999 1627.9751855 1627.9793009999999 1627.9829359999999 1627.987012 1627.9911355 1627.9951139999998 1627.9990109999999 1628.002867 1628.0067565 1628.0107115 1628.0148705 1628.0193114999997 1628.0232999999998 1628.0268365 1628.030694 1628.0347619999998 1628.0392454999999
284,1628.0433279999997,115.56650000011359,1785,1788,0.4750392392144011,0.4205270545227197,0.6592831501874792,0.6798689866530448,3d gaze,-1.1930284316110173,1.05292814851444,19.00244238857178,1628.0433279999997 1628.046983 1628.0511565 1628.0550414999998 1628.058728 1628.0666795 1628.0706489999998 1628.0747155 1628.079185 1628.083438 1628.0871174999997 1628.0909164999998 1628.0949004999998 1628.0988945 1628.103031 1628.107114 1628.1109024999998 1628.1148734999997 1628.1192404999997 1628.1232535 1628.127082 1628.131062 1628.1347974999999 1628.1386494999997 1628.1426265 1628.1466175 1628.151077 1628.1551745 1628.1588944999999
285,1628.235001,179.88599999989674,1790,1796,0.41656968023825447,0.5053184210870744,1.3426271063969524,0.8926422403870976,3d gaze,-2.9464812620567047,-0.4072457177344941,19.065045628366352,1628.235001 1628.2389775 1628.2431955 1628.246971 1628.2508985 1628.254933 1628.258817 1628.2632059999999 1628.2672209999998 1628.2708699999998 1628.2748564999997 1628.2791579999998 1628.283434 1628.289123 1628.292853 1628.296817 1628.300769 1628.304747 1628.3087145 1628.312696 1628.3187039999998 1628.32296 1628.326903 1628.3306559999999 1628.3346994999997 1628.3386809999997 1628.3426525 1628.34692 1628.351043 1628.3548219999998 1628.3587575 1628.3629925 1628.3670465 1628.371039 1628.3750805 1628.3787969999998 1628.3828239999998 1628.3868894999998 1628.3907964999999 1628.39503 1628.398998 1628.4027105 1628.406708 1628.4107594999998 1628.414887
286,1628.4189185,199.89850000001752,1796,1802,0.402447457587839,0.4921805927901528,1.4489050601455513,0.8832523052452877,3d gaze,-3.37731419078688,-0.17984988240297548,19.064795882743546,1628.4189185 1628.4232224999998 1628.427295 1628.4309779999999 1628.4350709999999 1628.4391105 1628.44294 1628.4468514999999 1628.4508165 1628.455175 1628.459371 1628.46348 1628.4673484999998 1628.4708379999997 1628.4747499999999 1628.4787695 1628.4828745 1628.4873195 1628.4914195000001 1628.4952485 1628.4992415 1628.5030805 1628.5068714999998 1628.5107759999999 1628.5148159999999 1628.518844 1628.5229715 1628.5269224999997 1628.5307964999997 1628.534831 1628.5391059999997 1628.5432035 1628.5469269999999 1628.5507964999997 1628.555115 1628.5592374999999 1628.5628644999997 1628.5669409999998 1628.5709284999998 1628.5746504999997 1628.5787229999999 1628.5827909999998 1628.5868974999998 1628.5913004999998 1628.5956895 1628.5993494999998 1628.6027904999999 1628.606707 1628.610752 1628.6147335 1628.618817
287,1628.7448709999999,212.12500000001455,1805,1812,0.02447030346717402,0.22994132652884994,0.24178274668278982,0.9928174810854059,3d gaze,-12.104401793386566,3.641307915350927,9.650195590739667,1628.7448709999999 1628.753348 1628.7607269999999 1628.7688039999998 1628.776703 1628.788713 1628.79738 1628.804764 1628.81341 1628.8209379999998 1628.8288169999998 1628.8370579999998 1628.8447119999998 1628.853429 1628.860839 1628.8690889999998 1628.876855 1628.8851 1628.893952 1628.901676 1628.908872 1628.9167799999998 1628.9252689999998 1628.932901 1628.940746 1628.949156 1628.956996
288,1628.965536,119.82199999988552,1812,1816,0.02359204564437942,0.23320774199047134,0.20777588282157947,0.9994163841828154,3d gaze,-12.051008870888927,3.572391726408681,9.573977521656966,1628.965536 1628.973131 1628.980899 1628.9893889999998 1628.9971739999999 1629.0048299999999 1629.013133 1629.021444 1629.0286769999998 1629.0366689999998 1629.0448769999998 1629.052872 1629.0608869999999 1629.0689329999998 1629.0768529999998 1629.0853579999998
289,1629.1011199999998,219.77300000003197,1816,1823,0.024509388817195228,0.2026068914667388,1.1183216878418811,0.9947181522584636,3d gaze,-10.264335926922316,3.4218786758271986,7.720036740677247,1629.1011199999998 1629.108832 1629.1168799999998 1629.1259719999998 1629.1338349999999 1629.140843 1629.149005 1629.1574039999998 1629.1655139999998 1629.1730779999998 1629.1812069999999 1629.1894829999999 1629.1969609999999 1629.2048149999998 1629.212804 1629.221431 1629.2287469999999 1629.2368099999999 1629.2447459999999 1629.2572229999998 1629.2658239999998 1629.2727419999999 1629.2807349999998 1629.289908 1629.296668 1629.304696 1629.312812 1629.3208929999998
290,1629.329035,215.72700000001532,1823,1829,0.023939408587893212,0.20554467635025236,1.0070825697771049,0.99731856862479,3d gaze,-10.231673596926399,3.3715143877306906,7.664582609800283,1629.329035 1629.3370349999998 1629.344629 1629.353377 1629.360757 1629.3686429999998 1629.376769 1629.385149 1629.393077 1629.40088 1629.409015 1629.416935 1629.4258129999998 1629.4334569999999 1629.44086 1629.448794 1629.457581 1629.466007 1629.4730049999998 1629.4808249999999 1629.488795 1629.497985 1629.504862 1629.5131179999998 1629.5208639999998 1629.5289329999998 1629.5372679999998 1629.544762
291,1629.6467749999997,116.50750000012522,1832,1836,0.4371143219448609,0.4927088616369031,1.4222926064175525,0.6980818826982912,3d gaze,-2.302651592794486,-0.18588959574718752,18.876806914447624,1629.6467749999997 1629.6508259999998 1629.6547229999999 1629.658835 1629.6634354999999 1629.6675424999999 1629.6710695 1629.6748355 1629.6788069999998 1629.6827959999998 1629.6869044999999 1629.6933474999998 1629.6975934999998 1629.7011745 1629.70474 1629.7087645 1629.7128119999998 1629.7190309999999 1629.723002 1629.72692 1629.730684 1629.734934 1629.738903 1629.7426525 1629.7466169999998 1629.75063 1629.7546694999999 1629.7590729999997 1629.7632824999998
292,1629.7669284999997,219.9120000000221,1836,1843,0.4284625081973041,0.500488447168728,0.8472567362182405,0.8519084492602348,3d gaze,-2.5394921692523176,-0.31702670550022116,18.725103063766756,1629.7669284999997 1629.7710954999998 1629.7751884999998 1629.779387 1629.783407 1629.786846 1629.7908254999998 1629.795001 1629.799117 1629.8030144999998 1629.8067879999999 1629.8107355 1629.8148004999998 1629.8188434999997 1629.82307 1629.827588 1629.8315085 1629.8349699999999 1629.8390525 1629.8430059999998 1629.8466795 1629.8506509999997 1629.8546884999998 1629.8593025 1629.863516 1629.867544 1629.8715014999998 1629.8748944999998 1629.8790554999998 1629.8831969999999 1629.8868204999999 1629.8909075 1629.89496 1629.8988095 1629.903153 1629.9072025 1629.9108809999998 1629.9148209999998 1629.9188029999998 1629.922791 1629.9268305 1629.931114 1629.9353505 1629.9390239999998 1629.942715 1629.9471344999997 1629.951713 1629.9554059999998 1629.9590509999998 1629.9631279999999 1629.9670509999999 1629.9708925 1629.9747535 1629.979006 1629.9830659999998 1629.9868404999997
